"","acoustic_project_code","station_name","deploy_latitude","deploy_longitude"
"419","bpns","bpns-C05BELWIND",51.669075,2.8019683
"420","bpns","bpns-CNB02",51.67115,2.80438
"421","bpns","bpns-CNB03",51.66968,2.80741
"422","bpns","bpns-CNB04",51.67174,2.79819
"423","bpns","bpns-CNB05",51.6703,2.80098
"424","bpns","bpns-CNB06",51.66882,2.80399
"425","bpns","bpns-CNB07",51.66726,2.80668
"426","bpns","bpns-CNB08",51.6707,2.79492
"427","bpns","bpns-CNB09",51.66936,2.7976
"428","bpns","bpns-CNB10",51.66811,2.80066
"429","bpns","bpns-CNB11",51.66653,2.8034
"430","bpns","bpns-CNB12",51.66854,2.79434
"431","bpns","bpns-CNB13",51.66725,2.79721
"432","bpns","bpns-CNB14",51.66594,2.79998
"433","bpns","bpns-CPowerReefballs",51.5800044,2.9954894
"434","bpns","bpns-CPowerReefballs-EMOBON",51.579833,2.9955
"435","bpns","bpns-D1",51.2325,2.643166667
"436","bpns","bpns-Duc de Normandie",51.4253,2.6055
"437","bpns","bpns-GARDENCITY",51.485333,2.298666667
"438","bpns","bpns-HD17",51.37233,3.357733
"439","bpns","bpns-herdersbrug",51.276209,3.211062
"440","bpns","bpns-KB2",51.350667,2.703666667
"441","bpns","bpns-Kilmore",51.3955,2.4965
"442","bpns","bpns-LNG",51.345261,3.212218
"443","bpns","bpns-LottoBuoy",51.5666667,2.983333
"444","bpns","bpns-middelkerkebank",51.3033,2.7125
"445","bpns","bpns-NHSE",51.757,2.665333333
"446","bpns","bpns-nieuwpoortbank",51.1695,2.6015
"447","bpns","bpns-NIEUWPOORTKUST8",51.160167,2.691833333
"448","bpns","bpns-NobelwindG10",51.63131,2.80156
"449","bpns","bpns-Noordede",51.223,2.9451
"450","bpns","bpns-NRT4",51.37233,3.357733
"451","bpns","bpns-O6",51.243106,2.917725
"452","bpns","bpns-OH1",51.240014,2.917553
"453","bpns","bpns-OOSTDYCK",51.356333,2.518666667
"454","bpns","bpns-radar",51.2741,2.447967
"455","bpns","bpns-RTNZ01",51.55004529,2.940354651
"456","bpns","bpns-RTNZ02",51.54877,2.93566
"457","bpns","bpns-RTNZ03",51.54813,2.93679
"458","bpns","bpns-RTNZ04",51.54795,2.93738
"459","bpns","bpns-RTNZ05",51.54766,2.93799
"460","bpns","bpns-RTNZ06",51.54584,2.94207
"461","bpns","bpns-RTNZ07",51.5456,2.94265
"462","bpns","bpns-RYCO",51.2247,2.9408
"463","bpns","bpns-S4",51.417167,3.0475
"464","bpns","bpns-S7",51.399667,3.173666667
"465","bpns","bpns-Trapegeer",51.1403333333,2.573
"466","bpns","bpns-vandamme",51.329852,3.2177857
"467","bpns","bpns-VG2",51.4325,2.802
"468","bpns","bpns-visart",51.329591,3.198043
"469","bpns","bpns-visartboudewijn",51.324999,3.199202
"470","bpns","bpns-vvw",51.14101,2.744052
"471","bpns","bpns-W1",51.391333,3.303666667
"472","bpns","bpns-WENDUINEBANKW",51.287167,2.879166667
"473","bpns","bpns-Whitley",51.1511666667,2.6603333333
"474","bpns","bpns-WK12",51.461167,3.107
"475","bpns","bpns-WK14",51.3685,3.262
"476","bpns","bpns-WKSabrina",51.221667,2.518683
"477","bpns","bpns-WZ",51.376167,3.178666667
"478","bpns","bpns-ZA2",51.3513,3.19883
"479","bpns","bpns-ZAND4",51.359,3.20318
"480","bpns","bpns-zbe1",51.364298,3.200701
"481","bpns","bpns-zbe2",51.363162,3.211188
"482","bpns","bpns-zbe3",51.362374,3.220989
"483","bpns","bpns-zbw1",51.362906,3.183634
"484","bpns","bpns-zbw2",51.359012,3.177194
"485","bpns","bpns-zbw3",51.355063,3.169958
"486","bpns","bpns-ZOKN",51.357167,3.1905
"487","bpns","bpns-ZW1",51.35718,3.19037
"488","demer","de-1",50.9851617,4.8410025
"489","demer","de-2",50.9942609,4.8938203
"490","demer","de-3",51.0028729,4.9333539
"491","demer","de-4",51.0089239,4.9623949
"492","demer","de-5",51.0026609,4.9914479
"493","demer","de-6",50.9898768,5.0152068
"494","demer","de-7",50.9909004,5.0310774
"495","demer","de-8",50.991246,5.0403814
"496","demer","de-9",50.9912632,5.049155
"497","demer","de-10",50.9916225,5.0542423
"498","demer","de-11",50.9922283,5.0549485
"499","demer","de-12",50.9911178,5.0574492
"500","demer","de-13",50.9918161,5.0578433
"501","demer","de-14",50.9902591,5.0602737
"502","demer","de-14a",50.99004,5.060056
"503","demer","de-15",50.9892822,5.0604112
"504","demer","de-16",50.9901667,5.0616675
"505","demer","de-18",50.9876189,5.0742895
"506","demer","de-19",50.9849358,5.075274
"507","demer","de-20",50.9847044,5.0765513
"508","demer","de-21",50.9843681,5.0725863
"509","demer","de-22",50.9833902,5.0759855
"510","demer","de-23",50.98197,5.0780232
"511","dijle","M-1",51.01136918,4.520968635
"512","dijle","M-2",51.02082596,4.498485779
"513","dijle","M-3",51.0229057,4.497271313
"514","dijle","M-4",51.02483717,4.495207458
"515","dijle","M-4A",51.025057,4.495476
"516","dijle","M-5",51.0340958,4.471940005
"517","dijle","M-6",51.05546566,4.442865645
"518","dijle","M-7",51.0746085,4.39848069
"519","dijle","me-7-2",51.082219,4.366229
"520","dijle","me-7-2b",51.1008,4.330483
"521","dijle","Test Rotselaar",50.947345,4.702879
"522","leopold","bh-1",51.3412021,3.2162872
"523","leopold","bh-2",51.3306565,3.2236553
"524","leopold","bh-3",51.2360813,3.447171
"525","leopold","bh-4",51.236215,3.448422
"526","leopold","bh-5",51.2503008,3.5426743
"527","leopold","bh-6",51.2505032,3.544414
"528","leopold","bh-7",51.254878,3.5621802
"529","leopold","bh-8",51.265006,3.5547265
"530","leopold","bh-9",51.2591163,3.5789817
"531","leopold","bh-10",51.2596961,3.5803334
"532","leopold","bh-11",51.2627862,3.616269
"533","leopold","bh-12",51.2655417,3.6551322
"534","leopold","bh-13",51.2664563,3.6608905
"535","leopold","bh-14",51.2608054,3.669741
"536","leopold","bh-15",51.2602787,3.6691424
"537","leopold","bh-16",51.267064,3.6744238
"538","leopold","bh-17",51.2677225,3.6813137
"539","leopold","bh-18",51.2666113,3.6865616
"540","leopold","bh-19",51.2642437,3.6884158
"541","leopold","bh-20",51.269978,3.7030611
"542","leopold","bh-21",51.2701028,3.7117942
"543","leopold","bh-22",51.2684107,3.718915
"544","leopold","bh-23",51.2672795,3.7173234
"545","leopold","bh-24",51.2719206,3.7319803
"546","leopold","bh-25",51.268928,3.7506924
"547","leopold","bh-26",51.2561385,3.7845731
"548","leopold","bh-27",51.2574609,3.7637309
"549","leopold","bh-28",51.2453761,3.7607615
"550","leopold","bh-29",51.2396828,3.7474982
"551","leopold","bh-30",51.2448946,3.7481689
"552","leopold","bh-31",51.2903715,3.7164467
"553","leopold","bh-32",51.3081908,3.7241653
"554","leopold","bh-33",51.3134659,3.7321561
"555","leopold","bh-34",51.3223102,3.7290976
"556","leopold","bh-35",51.3290957,3.7541909
"557","leopold","bh-36",51.3346375,3.7682595
"558","leopold","bh-37",51.3389165,3.7679196
"559","life4fish","amp_2017_1",50.53441478,5.29621659
"560","life4fish","amp_2017_2",50.53409801,5.296016623
"561","life4fish","amp_2017_3",50.53399485,5.296263513
"562","life4fish","amp_2017_4",50.53380366,5.296184266
"563","life4fish","amp_2017_5",50.5335701,5.296076378
"564","life4fish","amp_2017_6",50.53334208,5.295971291
"565","life4fish","amp_2017_7",50.53310924,5.295848023
"566","life4fish","amp_2017_8",50.53231286,5.295921703
"567","life4fish","amp_2017_9",50.54118273,5.32768533
"568","life4fish","Ampsin_aval_RD",50.54373735,5.33312898
"569","life4fish","Ampsin_aval_RG",50.54410684,5.33260983
"570","life4fish","Ampsin_Culee_1_(RG)",50.53377519,5.29615896
"571","life4fish","Ampsin_Culee_2_(milieu)",50.5335486,5.29604129
"572","life4fish","Ampsin_Culee_3_(RD)",50.53332202,5.29588209
"573","life4fish","Ampsin_Maul_centrale_cote_culee",50.53401058,5.29630778
"574","life4fish","Ampsin_prise_d_eau_RD",50.53417117,5.29606206
"575","life4fish","Ampsin_prise_d_eau_RG",50.53441095,5.29626279
"576","life4fish","and_2017",50.493017,5.074436
"577","life4fish","and_2017_1",50.49395642,5.070476812
"578","life4fish","and_2017_2",50.49306571,5.069881618
"579","life4fish","and_2017_3",50.49283778,5.069837822
"580","life4fish","and_2017_4",50.49261279,5.069802926
"581","life4fish","and_2017_5",50.49240683,5.06976097
"582","life4fish","and_2017_6",50.49216855,5.069694099
"583","life4fish","and_2017_7",50.49191847,5.069650004
"584","life4fish","and_2017_8",50.49379254,5.096080728
"585","life4fish","Andenne_aval_(RD)",50.49382129,5.096384458
"586","life4fish","Andenne_aval_(RG)",50.49421683,5.096172149
"587","life4fish","Andenne_Culee_1_(RG)",50.49308567,5.069811757
"588","life4fish","Andenne_Culee_2_(MG)",50.4928686,5.069777635
"589","life4fish","Andenne_culee_3_(MD)",50.4926443,5.069732141
"590","life4fish","Andenne_culee_4_(RD)",50.49243929,5.069682855
"591","life4fish","Andenne_prise_d_eau_(RD)",50.49197379,5.069588074
"592","life4fish","Andenne_prise_d_eau_(RG)",50.49215227,5.069605135
"593","life4fish","Canal_Albert_RD",50.65446581,5.622666635
"594","life4fish","Canal_Albert_RG",50.65506587,5.622369169
"595","life4fish","gm_2017",50.465997,4.898861
"596","life4fish","gm_2017_1",50.46704382,4.89925783
"597","life4fish","gm_2017_2",50.46683041,4.899184168
"598","life4fish","gm_2017_3",50.46658338,4.899094741
"599","life4fish","gm_2017_4",50.46638589,4.898989579
"600","life4fish","gm_2017_5",50.46619886,4.898794843
"601","life4fish","gm_2017_6",50.46623552,4.898478805
"602","life4fish","gm_2017_7",50.46612397,4.898865132
"603","life4fish","gm_2017_8",50.46611505,4.898739338
"604","life4fish","gm_2017_9",50.46610781,4.898605127
"605","life4fish","gm_2017_10",50.46601917,4.899018111
"606","life4fish","gm_2017_11",50.46599277,4.898941482
"607","life4fish","gm_2017_12",50.46599179,4.898708571
"608","life4fish","gm_2017_13",50.46588563,4.898965461
"609","life4fish","gm_2017_14",50.46591982,4.898841055
"610","life4fish","gm_2017_15",50.46573658,4.89908347
"611","life4fish","gm_2017_16",50.47858264,4.939950417
"612","life4fish","Grands-Malades_2D_amont",50.4663703,4.8983818
"613","life4fish","Grands-Malades_2D_axe_culee_4",50.4663202,4.8985965
"614","life4fish","Grands-Malades_2D_barrage",50.4662075,4.8990029
"615","life4fish","Grands-Malades_2D_centre",50.4663202,4.8987709
"616","life4fish","Grands-Malades_2D_rive_droite",50.4662473,4.8984904
"617","life4fish","Grands-Malades_aval_(RD)",50.46430362,4.908612248
"618","life4fish","Grands-Malades_aval_(RG)",50.46488815,4.909401178
"619","life4fish","Grands-Malades_culee_1_(RG)",50.4670498,4.8991866
"620","life4fish","Grands-Malades_culee_2_(MG)",50.4668298,4.8991155
"621","life4fish","Grands-Malades_culee_3_(MD)",50.4666104,4.8990673
"622","life4fish","Grands-Malades_culee_4_(RD)",50.4663885,4.8989948
"623","life4fish","Grands-Malades_ecluse",50.46573405,4.899022222
"624","life4fish","Grands-Malades_prise_d_eau_(milieu_RD)",50.4659329,4.8988931
"625","life4fish","Grands-Malades_prise_d_eau_(RD_turbines)",50.4659056,4.8990057
"626","life4fish","Grands-Malades_prise_d_eau_(RG)",50.4660268,4.8990446
"627","life4fish","ir_2017_1",50.59320397,5.460860688
"628","life4fish","ir_2017_2",50.59305879,5.46090541
"629","life4fish","ir_2017_3",50.59291214,5.460950119
"630","life4fish","ir_2017_4",50.59282067,5.461319949
"631","life4fish","ir_2017_5",50.59247385,5.460754501
"632","life4fish","ir_2017_6",50.59224875,5.460818726
"633","life4fish","ir_2017_7",50.59203261,5.460874086
"634","life4fish","ir_2017_8",50.59177524,5.460913967
"635","life4fish","ir_2017_9",50.59102951,5.46369006
"636","life4fish","ir_2017_10",50.59269224,5.460571763
"637","life4fish","ir_2017_11",50.59261296,5.460451157
"638","life4fish","ir_2017_12",50.59265081,5.46025749
"639","life4fish","ir_2017_13",50.59257254,5.460159462
"640","life4fish","ir_2017_14",50.59262119,5.460014993
"641","life4fish","ir_2017_15",50.59257601,5.45990487
"642","life4fish","ir_2017_16",50.59260806,5.459763639
"643","life4fish","ir_2017_17",50.59252039,5.459651957
"644","life4fish","ir_2017_18",50.59259487,5.459553704
"645","life4fish","ir_2017_19",50.59251505,5.459474982
"646","life4fish","ir_2017_20",50.59256111,5.45935139
"647","life4fish","ir_2017_21",50.59701569,5.480009455
"648","life4fish","lix_2017_1",50.75133434,5.685585227
"649","life4fish","lix_2017_2",50.7513928,5.685951435
"650","life4fish","lix_2017_3",50.75144734,5.686330833
"651","life4fish","lix_2017_4",50.75149,5.686697161
"652","life4fish","lix_2017_5",50.75153313,5.687080445
"653","life4fish","lix_2017_6",50.75150684,5.68759541
"654","life4fish","lix_2017_7",50.75148052,5.688049209
"655","life4fish","lix_2017_8",50.75253076,5.68808461
"656","life4fish","lix_2017_9",50.75653414,5.681601354
"657","life4fish","Lixhe_Aval_rive_droite",50.78234727,5.699431301
"658","life4fish","Lixhe_culee_1_(RD)",50.75153082,5.687113529
"659","life4fish","Lixhe_culee_2",50.7514581,5.686748457
"660","life4fish","Lixhe_culee_3",50.75140678,5.686369865
"661","life4fish","Lixhe_culee_4",50.75135117,5.686004794
"662","life4fish","Lixhe_culee_5_(RG)",50.75129984,5.685619441
"663","life4fish","Lixhe_prise_d_eau_(RD)",50.75148377,5.688019446
"664","life4fish","Lixhe_prise_d_eau_(RG)",50.75150088,5.687694938
"665","life4fish","mon_2017",50.651597,5.630614
"666","life4fish","mon_2017_1",50.65333544,5.630871708
"667","life4fish","mon_2017_2",50.65315174,5.630842568
"668","life4fish","mon_2017_3",50.65299572,5.630827617
"669","life4fish","mon_2017_4",50.6528806,5.631018468
"670","life4fish","mon_2017_5",50.65212592,5.630629793
"671","life4fish","mon_2017_6",50.65183518,5.630589624
"672","life4fish","mon_2017_7",50.65155875,5.630547011
"673","life4fish","mon_2017_8",50.65128226,5.630493331
"674","life4fish","mon_2017_9",50.65099485,5.630450571
"675","life4fish","mon_2017_10",50.65244558,5.6386696
"676","life4fish","Monsin_Aval_RD",50.65185974,5.638567513
"677","life4fish","Monsin_Aval_RG",50.65257985,5.638946105
"678","life4fish","Monsin_culee_1_(RG)",50.6521405,5.630595102
"679","life4fish","Monsin_culee_2",50.65186617,5.630527496
"680","life4fish","Monsin_culee_3",50.65160041,5.630480172
"681","life4fish","Monsin_culee_4",50.65132179,5.630432848
"682","life4fish","Monsin_culee_5_(RD)",50.65102603,5.630385524
"683","life4fish","Monsin_PE_Milieu",50.65318208,5.631027779
"684","life4fish","Monsin_PE_RD",50.65300634,5.631000736
"685","life4fish","Monsin_PE_RG",50.65335568,5.6310413
"686","life4fish","Ramet_1_axe_culee_1_(amont)",50.59244278,5.459264626
"687","life4fish","Ramet_1_axe_culee_2_(amont)",50.59239072,5.459670321
"688","life4fish","Ramet_2_axe_culee_1_(milieux_amont)",50.59254415,5.459497685
"689","life4fish","Ramet_2_axe_culee_2_(aval)",50.59245374,5.460054437
"690","life4fish","Ramet_2D_interieur_BaB",50.59264005,5.459899064
"691","life4fish","Ramet_3_axe_culee_1_(milieux_aval)",50.59256607,5.45992496
"692","life4fish","Ramet_4_axe_culee_1_(aval)",50.59262087,5.460477396
"693","life4fish","Ramet_amont_axe_BaB",50.59256881,5.459268942
"694","life4fish","Ramet_Ancienne_ecluse",50.59107556,5.463714324
"695","life4fish","Ramet_aval_rive_droite",50.59707317,5.480031973
"696","life4fish","Ramet_aval_rive_gauche",50.59718475,5.479274789
"697","life4fish","Ramet_culee_1_(RG)",50.59253045,5.460719086
"698","life4fish","Ramet_culee_2_(MG)",50.59225646,5.460818352
"699","life4fish","Ramet_culee_3_(MD)",50.59199891,5.460874459
"700","life4fish","Ramet_Culee_4_(RD)",50.5917989,5.460917618
"701","life4fish","Ramet_Nouvelle_ecluse",50.59131119,5.462221021
"702","life4fish","Ramet_PE_Milieu",50.5930839,5.460887406
"703","life4fish","Ramet_PE_Rive_droite",50.59296883,5.460930566
"704","life4fish","Ramet_PE_rive_gauche",50.59319898,5.460848563
"705","ws1","ws-1",51.434745,3.636486667
"706","ws1","ws-2",51.44243667,3.645828333
"707","ws1","ws-3",51.43833333,3.647028333
"708","ws1","WS-250m",51.40839,3.45679
"709","ws1","ws-ARV3",51.41182167,3.607175
"710","ws1","ws-DL7",51.471342,3.475013
"711","ws1","ws-DL9",51.465842,3.48868
"712","ws1","ws-DL12",51.466175,3.502181
"713","ws1","ws-GVWSP",51.447341,3.470514
"714","ws1","ws-HSS",51.43212833,3.623928333
"715","ws1","ws-OG10",51.474675,3.510681
"716","ws1","ws-OG16",51.4738,3.5117
"717","ws1","ws-OGDL",51.46395,3.51263
"718","ws1","ws-SP3",51.459333,3.4718333
"719","ws1","ws-SS2",51.42732167,3.627138333
"720","ws1","ws-SS3",51.41726667,3.621633333
"721","ws1","ws-SS4",51.42058,3.630271667
"722","ws1","ws-SS5",51.41178,3.634061667
"723","ws1","ws-STEEN",51.403409,3.465898
"724","ws1","ws-TRAWL",51.437785,3.470347
"725","ws1","ws-VH8",51.38806667,3.608716667
"726","ws1","ws-W6",51.41834,3.453181
"727","ws1","ws-W7",51.410173,3.454515
"728","ws1","ws-WN2",51.428174,3.462181
"729","ws2","ws-2C",51.4169613,3.7188079
"730","ws2","ws-4",51.3970414,3.7153436
"731","ws2","ws-6",51.3913098,3.7161726
"732","ws2","ws-11",51.41163,3.70746
"733","ws2","ws-12",51.37033,3.7511
"734","ws2","ws-12A",51.3648799,3.765539
"735","ws2","ws-13",51.4071859,3.7080883
"736","ws2","ws-14",51.3601518,3.7798113
"737","ws2","ws-15",51.386465,3.7080085
"738","ws2","ws-15A",51.3805457,3.717259
"739","ws2","ws-16",51.3544901,3.795027
"740","ws2","ws-18",51.3482621,3.8147323
"741","ws2","ws-23",51.3552573,3.7609896
"742","ws2","ws-25",51.351926,3.773559
"743","ws2","ws-25A",51.352186,3.781008
"744","ws2","ws-25B",51.3465544,3.800172
"745","ws2","ws-A1",51.3724995,3.7229828
"746","ws2","ws-A3",51.3655375,3.734487
"747","ws2","ws-A5",51.3584544,3.7454284
"748","ws2","ws-borssele",51.431616667,3.704916667
"749","ws2","ws-K",51.3508203,3.7866595
"750","ws2","ws-PPB",51.3536136,3.7376409
"751","ws2","ws-PPC",51.353339,3.7522275
"752","ws2","ws-PVTSS",51.4018055,3.7089134
"753","ws3","ws-42A",51.42251303,4.032860596
"754","ws3","ws-51",51.42389,4.02278
"755","ws3","ws-53",51.41651283,4.027360624
"756","ws3","ws-53A",51.411167,4.029233
"757","ws3","ws-55",51.40221,4.02998
"758","ws3","ws-F42",51.42786,4.03246
"759","ws3","ws-F53",51.41672,4.02487
"760","ws3","ws-FZ2",51.42601,4.03575
"761","ws3","ws-HW6",51.43484,4.02702
"762","zeeschelde","bn-Lier",51.11731,4.54958
"763","zeeschelde","bn-Walem",51.07183,4.45474
"764","zeeschelde","du-Hamveer",51.10507,4.14106
"765","zeeschelde","gn-Lier",51.13594,4.59381
"766","zeeschelde","kn-Lier",51.14993,4.58453
"767","zeeschelde","Rt1",51.01097,4.02438
"768","zeeschelde","Rt2",51.01123,4.02495
"769","zeeschelde","Rt3",51.01193,4.02682
"770","zeeschelde","Rt4",51.01242,4.02803
"771","zeeschelde","Rt5",51.01295,4.02923
"772","zeeschelde","Rt6",51.0135,4.03042
"773","zeeschelde","Rt7",51.01403,4.03152
"774","zeeschelde","Rt8",51.01627,4.03598
"775","zeeschelde","s-1",51.02811,3.78691
"776","zeeschelde","s-2",51.006648,3.77829
"777","zeeschelde","s-2a",51.02032,3.96965
"778","zeeschelde","s-3",51.0434,4.04783
"779","zeeschelde","s-4",51.04231,4.0945
"780","zeeschelde","s-4a",51.03203,4.18166
"781","zeeschelde","s-4b",51.05593,4.20024
"782","zeeschelde","s-4c",51.07363,4.19007
"783","zeeschelde","s-5",51.09258,4.17083
"784","zeeschelde","s-6",51.12287,4.2184
"785","zeeschelde","s-7",51.11414,4.24123
"786","zeeschelde","s-8",51.14319,4.33078
"787","zeeschelde","s-8a",51.14222,4.32646
"788","zeeschelde","s-9",51.19069,4.32954
"789","zeeschelde","s-9a",51.19068,4.33602
"790","zeeschelde","s-10",51.23393,4.39715
"791","zeeschelde","s-10a",51.235423,4.396673
"792","zeeschelde","s-11",51.29646,4.2857
"793","zeeschelde","s-12",51.30305,4.28731
"794","zeeschelde","s-Dendermonde",51.03855,4.1175
"795","zeeschelde","s-Dendermonde2",51.036148,4.108625
"796","zeeschelde","s-STD3",51.330504,4.270161
"797","zeeschelde","s-Vlassenbroek",51.03955,4.16605
"798","zeeschelde","s-Wetteren",51.00164,3.85695
"799","zeeschelde","s-wichelen",51.0168,3.92527
"800","zeeschelde","s-Wichelen",51.0168,3.92527
