catchedDateTime,projectName,tag,utcReleaseDateTime,scientificName,sedativeConcentration,temperatureChange,holdingTemperature,postOpHoldingPeriod,preopHoldingPeriod,sedative,treatmentType,wildOrHatchery,endDateTag,stock,surgeryLocation,dnaSampleTaken,dissolvedOxygen,surgeryLongitude,recaptureDate,bufferConcentrationInRecirculation,implantType,implantMethod,tagSerialNumber,anestheticConcentrationInRecirculation,bufferConcentrationInAnaesthetic,comments,surgeryLatitude,anaesthetic,buffer,anaestheticConcentration,dateOfSurgery,releaseLatitude,length,length2Units,lengthType,lengthUnits,length4Type,length4,length2Type,length2,commonName,animalId,length3,length3Type,length3Units,length4Units,weight,captureLongitude,captureLatitude,captureDepth,releaseLocation,personId,captureMethod,captureLocation,age,weightUnits,ageUnits,sex,lifeStage,releaseLongitude
2014-12-12T09:00:00Z,2013_Stour,50,2014-12-12T16:15:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,511,,total length,mm,,,,,,,,,,,,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,51,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,613,,total length,mm,,,,,,,,,,,377,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,52,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,644,,total length,mm,,,,,,,,,,,521,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,53,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,728,,total length,mm,,,,,,,,,,,715,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,54,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,673,,total length,mm,,,,,,,,,,,625,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,55,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,884,,total length,mm,,,,,,,,,,,1498,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-12T09:00:00Z,2013_Stour,56,2014-12-12T16:15:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,547,,total length,mm,,,,,,,,,,,,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,57,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,613,,total length,mm,,,,,,,,,,,459,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,58,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,549,,total length,mm,,,,,,,,,,,268,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,59,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,669,,total length,mm,,,,,,,,,,,473,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-10T09:00:00Z,2013_Stour,60,2014-12-10T17:45:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,672,,total length,mm,,,,,,,,,,,536,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-12T09:00:00Z,2013_Stour,61,2014-12-12T16:15:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,548,,total length,mm,,,,,,,,,,,,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-12T09:00:00Z,2013_Stour,62,2014-12-12T16:15:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,637,,total length,mm,,,,,,,,,,,,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2014-12-12T09:00:00Z,2013_Stour,63,2014-12-12T16:15:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,632,,total length,mm,,,,,,,,,,,,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,64,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,622,,total length,mm,,,,,,,,,,,435,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,65,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,646,,total length,mm,,,,,,,,,,,445,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,66,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,582,,total length,mm,,,,,,,,,,,429,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,67,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,694,,total length,mm,,,,,,,,,,,633,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,68,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,589,,total length,mm,,,,,,,,,,,358,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,69,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,616,,total length,mm,,,,,,,,,,,402,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,70,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,592,,total length,mm,,,,,,,,,,,406,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,71,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,662,,total length,mm,,,,,,,,,,,445,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,72,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,635,,total length,mm,,,,,,,,,,,519,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,73,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,572,,total length,mm,,,,,,,,,,,354,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,74,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,563,,total length,mm,,,,,,,,,,,374,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,75,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,651,,total length,mm,,,,,,,,,,,499,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,76,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,595,,total length,mm,,,,,,,,,,,401,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,77,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,628,,total length,mm,,,,,,,,,,,424,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-12-29T09:00:00Z,2013_Stour,78,2013-12-29T18:27:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,731,,total length,mm,,,,,,,,,,,740,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-22T09:00:00Z,2013_Stour,79,2013-11-22T16:20:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,578,,total length,mm,,,,,,,,,,,448,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,80,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,598,,total length,mm,,,,,,,,,,,421,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,81,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,648,,total length,mm,,,,,,,,,,,508,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,82,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,582,,total length,mm,,,,,,,,,,,437,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,83,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,585,,total length,mm,,,,,,,,,,,418,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,84,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,630,,total length,mm,,,,,,,,,,,543,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-12-29T09:00:00Z,2013_Stour,85,2013-12-29T17:05:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,572,,total length,mm,,,,,,,,,,,315,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,86,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,595,,total length,mm,,,,,,,,,,,392,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,87,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,536,,total length,mm,,,,,,,,,,,311,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,88,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,589,,total length,mm,,,,,,,,,,,362,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,89,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,582,,total length,mm,,,,,,,,,,,383,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,90,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,510,,total length,mm,,,,,,,,,,,277,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-12-29T09:00:00Z,2013_Stour,91,2013-12-29T17:05:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,609,,total length,mm,,,,,,,,,,,354,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,92,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,602,,total length,mm,,,,,,,,,,,401,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,93,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,675,,total length,mm,,,,,,,,,,,558,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,94,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,632,,total length,mm,,,,,,,,,,,475,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,95,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,562,,total length,mm,,,,,,,,,,,348,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,96,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,693,,total length,mm,,,,,,,,,,,789,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-12-29T09:00:00Z,2013_Stour,97,2013-12-29T17:05:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,704,,total length,mm,,,,,,,,,,,619,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,98,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,681,,total length,mm,,,,,,,,,,,470,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-19T09:00:00Z,2013_Stour,99,2013-11-19T16:55:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,610,,total length,mm,,,,,,,,,,,477,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,100,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,634,,total length,mm,,,,,,,,,,,481,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
2013-11-26T09:00:00Z,2013_Stour,101,2013-11-26T17:40:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,Benzocaine,,200 mg/L,,51.96949,591,,total length,mm,,,,,,,,,,,395,0.971936,51.969272,,Stratford St Mary ,,fyke nets,ca. 5 km upstream of Flatford,,g,,female,silver,0.97145
